timestamp,open,high,low,close,volume
2023-01-02T09:30:00,150.0,150.26,149.45,149.61,4194553
2023-01-03T09:30:00,149.61,153.75,148.14,151.76,3758840
2023-01-04T09:30:00,151.76,155.36,150.71,154.52,3687126
2023-01-05T09:30:00,154.52,156.56,153.33,154.97,4119893
2023-01-06T09:30:00,154.97,156.54,152.35,152.73,5030796
2023-01-09T09:30:00,152.73,158.58,150.84,156.78,2112479
2023-01-10T09:30:00,156.78,158.13,153.72,155.91,2545368
2023-01-11T09:30:00,155.91,163.72,155.0,162.44,3555893
2023-01-12T09:30:00,162.44,166.87,161.52,165.03,3767222
2023-01-13T09:30:00,165.03,167.68,157.53,160.09,1729536
2023-01-16T09:30:00,160.09,161.05,152.17,154.43,4630113
2023-01-17T09:30:00,154.43,154.64,149.78,150.31,4779661
2023-01-18T09:30:00,150.31,151.94,149.35,150.7,1460479
2023-01-19T09:30:00,150.7,153.02,149.57,151.8,4826800
2023-01-20T09:30:00,151.8,152.9,149.62,149.92,5539906
2023-01-23T09:30:00,149.92,152.49,149.39,152.25,4233126
2023-01-24T09:30:00,152.25,156.84,151.48,154.64,5646255
2023-01-25T09:30:00,154.64,158.55,153.12,157.27,4530264
2023-01-26T09:30:00,157.27,159.67,152.19,154.9,5037065
2023-01-27T09:30:00,154.9,157.42,153.77,156.92,2131640
2023-01-30T09:30:00,156.92,161.52,156.71,160.44,3787679
2023-01-31T09:30:00,160.44,163.26,156.17,158.32,3312038
2023-02-01T09:30:00,158.32,160.13,158.25,159.45,4428237
2023-02-02T09:30:00,159.45,162.38,153.84,155.53,3332675
2023-02-03T09:30:00,155.53,159.61,147.53,148.65,6014934
2023-02-06T09:30:00,148.65,152.04,148.44,151.34,4289687
2023-02-07T09:30:00,151.34,155.8,150.11,153.84,4076418
2023-02-08T09:30:00,153.84,155.72,152.11,152.15,3683126
2023-02-09T09:30:00,152.15,152.67,151.73,152.5,3325353
2023-02-10T09:30:00,152.5,152.51,145.47,148.01,3141543
2023-02-13T09:30:00,148.01,151.5,144.49,150.47,5450694
2023-02-14T09:30:00,150.47,153.42,146.52,152.65,4805115
2023-02-15T09:30:00,152.65,158.72,151.77,155.62,4395329
2023-02-16T09:30:00,155.62,156.65,153.71,153.76,2874906
2023-02-17T09:30:00,153.76,156.02,153.42,154.11,1025007
2023-02-20T09:30:00,154.11,155.56,149.41,150.43,1820235
2023-02-21T09:30:00,150.43,157.43,149.79,156.05,1707478
2023-02-22T09:30:00,156.05,156.16,151.78,153.76,1525059
2023-02-23T09:30:00,153.76,157.78,151.41,156.86,5059304
2023-02-24T09:30:00,156.86,160.78,155.22,159.14,5694591
2023-02-27T09:30:00,159.14,159.52,155.66,156.81,2164684
2023-02-28T09:30:00,156.81,159.18,153.37,154.49,4468654
2023-03-01T09:30:00,154.49,156.63,152.26,155.35,2994239
2023-03-02T09:30:00,155.35,156.72,154.25,155.26,2051682
2023-03-03T09:30:00,155.26,157.15,154.3,155.75,1984759
2023-03-06T09:30:00,155.75,158.19,154.5,154.61,1338210
2023-03-07T09:30:00,154.61,158.89,154.23,155.54,2118764
2023-03-08T09:30:00,155.54,155.86,152.91,154.67,3444995
2023-03-09T09:30:00,154.67,162.35,153.09,159.59,5657941
2023-03-10T09:30:00,159.59,161.2,157.81,158.08,1527765
2023-03-13T09:30:00,158.08,161.86,156.51,160.88,4777106
2023-03-14T09:30:00,160.88,164.83,160.1,162.6,4105951
2023-03-15T09:30:00,162.6,166.31,160.88,165.34,2387018
2023-03-16T09:30:00,165.34,171.72,163.43,170.96,2127574
2023-03-17T09:30:00,170.96,171.61,168.57,168.57,3257498
2023-03-20T09:30:00,168.57,177.5,165.47,176.26,2054203
2023-03-21T09:30:00,176.26,191.31,173.87,189.06,8431889
2023-03-22T09:30:00,189.06,189.09,179.24,180.57,3919005
2023-03-23T09:30:00,180.57,180.68,177.62,178.13,2939470
2023-03-24T09:30:00,178.13,180.68,178.1,178.9,5098635
2023-03-27T09:30:00,178.9,181.73,174.93,179.79,4499139
2023-03-28T09:30:00,179.79,186.8,178.81,184.05,2039529
2023-03-29T09:30:00,184.05,186.26,181.25,185.06,1324328
2023-03-30T09:30:00,185.06,187.29,184.42,187.28,3864998
2023-03-31T09:30:00,187.28,187.89,178.42,179.02,4510513
2023-04-03T09:30:00,179.02,180.03,178.28,178.84,3531767
2023-04-04T09:30:00,178.84,186.89,175.33,185.37,4627143
2023-04-05T09:30:00,185.37,190.51,182.88,190.44,4583557
2023-04-06T09:30:00,190.44,196.76,188.92,195.35,2633370
2023-04-07T09:30:00,195.35,196.23,191.1,194.05,2134203
2023-04-10T09:30:00,194.05,195.08,192.6,193.91,4932703
2023-04-11T09:30:00,193.91,193.92,189.83,190.57,3425178
2023-04-12T09:30:00,190.57,192.26,185.2,187.08,3694084
2023-04-13T09:30:00,187.08,190.29,182.75,189.87,5394077
2023-04-14T09:30:00,189.87,193.11,189.42,192.5,3733872
2023-04-17T09:30:00,192.5,197.38,189.97,196.6,5317530
